📡龙江,#genre#
纬来体育,mitv://generationnexxxt.com:19806/79090c69d43040148deaa21d5e26c32a
智林体育,mitv://generationnexxxt.com:19806/931c171e2f774f7aa1a92e97f5098c9f
TRACE Sport Stars,mitv://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035

Arena Bola,P2p://generationnexxxt.com:19806/6597c3de0009a0efa91838f96fd623b1
Astro Arena,mitv://generationnexxxt.com:19806/c046c74b43184a9bac5b0e402944aca5
Astro Supersport,P2p://generationnexxxt.com:19806/8f8ad3ee6aa54ccbac64314553dfa1fa
Astro Supersport 2,P2p://generationnexxxt.com:19806/650d4fca00064e791dd4dbcd16fd08c0
Astro Supersport 3,P2p://generationnexxxt.com:19806/5b9b9986c20244908be60c3f18a3e435
Astro Supersport 4,P2p://generationnexxxt.com:19806/c7f1be20958243f68c943016c446501e
Astro Supersport 5,P2p://generationnexxxt.com:19806/d41f257d25e54a0aa09227bde87eccf5
BeiN Sports,P2p://generationnexxxt.com:19806/eefa5931a750470d8a3267932e36c644
BeiN Sports 2,P2p://generationnexxxt.com:19806/65619d35000372e967236fc35ab64b39
BeiN Sports 3,P2p://generationnexxxt.com:19806/65a52dc1000d76fbdd7dd8ab186b4afd
ESPN,P2p://generationnexxxt.com:19806/2436baa9e481444fa785298d5931bdba
Eurosport HD,P2p://generationnexxxt.com:19806/65159769000b9a153e2ca23c14c042d2
Fight Sports,P2p://generationnexxxt.com:19806/7375a5f151c047b294a8e8c6ddad178d
Golf Channel,P2p://generationnexxxt.com:19806/65619e930003f0fc6728c71226a25f2d
J Sports 2,P2p://generationnexxxt.com:19806/1dec0300cce54ba5853fd5aadc349595
J Sports 3,P2p://generationnexxxt.com:19806/1a9fd30d67f8480490d1fe07440658b5
J Sports 4,P2p://generationnexxxt.com:19806/f7915841f9c04692b3c336849b8ed00c
NBA,P2p://generationnexxxt.com:19806/65159b8e000aa81c3e3cd2861b6b31f1
Sky Sports Arena,P2p://generationnexxxt.com:19806/65791ef8000e15953163ffb52b633954
Sky Sports Cricket,P2p://generationnexxxt.com:19806/65791ef8000290523163fcb71a5c79e1
Sky Sports F1,P2p://generationnexxxt.com:19806/65791ef90003eb94316400fd79094faa
Sky Sports Football,P2p://generationnexxxt.com:19806/65791ef900094e3c3164026476a47cd3
Sky Sports Golf,P2p://generationnexxxt.com:19806/65791ef9000e6a67316403ad31ad3930
Sky Sports Main Event,P2p://generationnexxxt.com:19806/65791ef800079cd23163fe0f44d92213
Sky Sports Mix,P2p://generationnexxxt.com:19806/65791ef7000cb6683163fb6f54195e6f
Skynet Sports,P2p://generationnexxxt.com:19806/64f03b7d000cf732ac3d879228791c70
Skynet Sports 2,P2p://generationnexxxt.com:19806/64f03b7e0004ca5cac3d89676c3c51df
Skynet Sports 5,P2p://generationnexxxt.com:19806/64f03b7f0003688dac3d8cf1521c6e9f
Skynet Sports 6,P2p://generationnexxxt.com:19806/64f03b7e000b23c7ac3d8b0d775b55a1
SPOTV,P2p://generationnexxxt.com:19806/60ad67b765414b32882a24ce6c63808a
WWE,P2p://generationnexxxt.com:19806/32e0838eeab84b3a96297dcceca27f5a

魅力足球,P2p://generationnexxxt.com:19806/ca7a1a18635e453a9a77e5fd5d425e89
五星体育,P2p://generationnexxxt.com:19806/d75057c993f84e7c86f94e8f1e56ad24
广东体育,P2p://generationnexxxt.com:19806/bb744a1252da46a6a2ae5546f4da7c72
DAZN 1台,P2p://generationnexxxt.com:19806/fcfde35352d5464f9ed1c711ef2d05b1
DAZN 2台,P2p://generationnexxxt.com:19806/057061c0da744aa7b035169dba5ebe2a
爱尔达体育1台,P2p://generationnexxxt.com:19806/38729b9421044022a4d81ee0fe899dcd
爱尔达体育1台,P2p://generationnexxxt.com:19806/68e521d35c0247ddbc5073dee98245a3
爱尔达体育1台,P2p://generationnexxxt.com:19806/1180278580d04cb490450ec59b4edc6b
爱尔达体育2台,P2p://generationnexxxt.com:19806/d1f16ee235314a0fbc33742ab7af534b
爱尔达体育2台,P2p://generationnexxxt.com:19806/b63a56b3be724653802408c3b2044490
爱尔达体育3台,P2p://generationnexxxt.com:19806/c34b66fc16df4781baceff8a2f6430e4
爱尔达体育3台,P2p://generationnexxxt.com:19806/3ebc6b89559c44dca30c4c259a5646b9
爱尔达体育4台,P2p://generationnexxxt.com:19806/df4f198dbe6347e1a084c79d208f227d
爱尔达体育4台,P2p://generationnexxxt.com:19806/797d51a6805c4a5fac1b71a678228513
博斯高球台,P2p://generationnexxxt.com:19806/1938e9044d66468a9f38456fc383259f
博斯高球台,P2p://generationnexxxt.com:19806/6ff0b79453d2430986930b7c84a286df
博斯高球2台,P2p://generationnexxxt.com:19806/65e1b654000ce227c9f3778a2b254b95
博斯高球2台,P2p://generationnexxxt.com:19806/8afa52d0fe0047f8a6d7e51f46697f93
博斯网球台,P2p://generationnexxxt.com:19806/6895bdc150744da98afe23ce77e32e51
博斯网球台,P2p://generationnexxxt.com:19806/7fb5b66ce38747de84be865952153959
博斯运动台,P2p://generationnexxxt.com:19806/1fded122b4b74670b6012a8068e44766
博斯运动台,P2p://generationnexxxt.com:19806/6293839c167e4b6393c745db434b2465
博斯运动2台,P2p://generationnexxxt.com:19806/65e1b65400075c3dc9f3762355b36cc1
博斯运动2台,P2p://generationnexxxt.com:19806/cbd52c51fbab49ae9b3bc0da9137f681
博斯无限台,P2p://generationnexxxt.com:19806/f2973cfa7c2045e6b8a184f1bf18af7c
博斯无限台,P2p://generationnexxxt.com:19806/d0a027824de144fd88aef46f0fba7c99
博斯无限2台,P2p://generationnexxxt.com:19806/65e1b653000eb97ec9f3741f6f4318a0
博斯无限2台,P2p://generationnexxxt.com:19806/143f1c23ac834d28a5296d61fed9250c
博斯魅力台,P2p://generationnexxxt.com:19806/65e1b6530009723ec9f372c730a82585
博斯魅力台,P2p://generationnexxxt.com:19806/c585ebfbfc7c4260a8d9556b5409faf0
纬来体育,P2p://generationnexxxt.com:19806/79090c69d43040148deaa21d5e26c32a
智林体育,P2p://generationnexxxt.com:19806/931c171e2f774f7aa1a92e97f5098c9f
TRACE Sport Stars,P2p://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035

影视频道,#genre#
amc电影,mitv://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
amc电影,mitv://generationnexxxt.com:19806/3dc5467282034921b7124f4be60f4782
AXN,mitv://generationnexxxt.com:19806/893f7dec641a42458f47ccfbd93525ba
BOO,mitv://generationnexxxt.com:19806/72791d5b2d0847bdbd28aaee41af5537
Cinemax,mitv://generationnexxxt.com:19806/fd7fd316ff5f4ae0a79d274a86483a4f
Cinemax,mitv://generationnexxxt.com:19806/adf42efd52864d6e9454132f0d849fb7
Cinema World,mitv://generationnexxxt.com:19806/e262f40881b2461f9a270b4d9d0b54c3
Cinema World,mitv://generationnexxxt.com:19806/c6efdcd038204b4781cafc2273b4adb3
HBO高清频道,mitv://generationnexxxt.com:19806/37f11d742fee447ab15f07db28095bd6
HBO强档巨献,mitv://generationnexxxt.com:19806/85cdd046958e48a794ff6f2d26b8ceba
HBO强档巨献,mitv://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创巨献,mitv://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
HBO原创巨献,mitv://generationnexxxt.com:19806/6cf195d6fb5a4f9bb6fd98cf97af421b
HBO家庭频道,mitv://generationnexxxt.com:19806/924dad4bd6604751ba4c4ae69781784b
HBO家庭频道,mitv://generationnexxxt.com:19806/8a0208ebdfa04b5eab112f0c8b01719c
Hits,mitv://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
Star Movies,mitv://generationnexxxt.com:19806/cdbfcfca93f846c7bcc30d0fd108923f
tvN,mitv://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
Warner TV,mitv://generationnexxxt.com:19806/f613ad7c2e684a3599566ad2405d9c6e
Warner TV,mitv://generationnexxxt.com:19806/cd2062a6c5a94d548f3516d96e23deec
好莱坞电影,mitv://generationnexxxt.com:19806/9862f4958472458ca2ebc718bb92a5c6
壹电影,mitv://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352
美亚电影,mitv://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
东森电影,mitv://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
东森洋片,mitv://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1
东森戏剧,mitv://generationnexxxt.com:19806/4fae332a68a04f3fa77a158ac1fa4bce
东森戏剧,mitv://generationnexxxt.com:19806/8e23c200926a4eaaa00043b39dca9075
八大戏剧,mitv://generationnexxxt.com:19806/4eec82bd1e634ceab82b90e395116c83
龙华电影,mitv://generationnexxxt.com:19806/1df6f5f0993a46faa17f676518654709
龙华偶像,mitv://generationnexxxt.com:19806/5b720b1e1b404f129e7009363d3035f8
龙华戏剧,mitv://generationnexxxt.com:19806/5d4f0bd2b18b4a588a0ca733569b18dd
龙祥电影,mitv://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
纬来电影,mitv://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
纬来电影,mitv://generationnexxxt.com:19806/7ab30b79b011427287733d8ba51333e8
纬来戏剧,mitv://generationnexxxt.com:19806/69036778f8fc40729301e9e88aeee556
三立戏剧,mitv://generationnexxxt.com:19806/7a5b874b630d457bb5997a2fe4690550
靖天电影,mitv://generationnexxxt.com:19806/d8c581e0e1a24823a3d2110e3584ef8b
靖天映画,mitv://generationnexxxt.com:19806/b723859f3ed94e5ba712148b209eefd0
靖天戏剧,mitv://generationnexxxt.com:19806/1282202787324223b35e3c84d9e673c6
靖洋戏剧,mitv://generationnexxxt.com:19806/84a559f1b4884854be933d5d4fc0d4a6
采昌影剧,mitv://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
亚洲剧台,mitv://generationnexxxt.com:19806/ee081a662356489d8b2170952ec91d24
爱尔达影剧,mitv://generationnexxxt.com:19806/65b2176e0008ea530feeab784c543898
爱尔达影剧,mitv://generationnexxxt.com:19806/932d4522f2294c6a926b7ab8027c269f
EYETV戏剧,mitv://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89
影迷数位电影,mitv://generationnexxxt.com:19806/381a31aedcd2452c9be9582fc5a8ac51
影迷数位电影,mitv://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
CatchPlay电影,mitv://generationnexxxt.com:19806/2dccaec60f0e418d82d2d0bb09f0c4a8
霹雳台湾台,mitv://generationnexxxt.com:19806/c72cf3cb004849c082422b8e0fa31067
霹雳台湾台,mitv://generationnexxxt.com:19806/dcdf778fe9ca4184ad6af3a911765cf0

天映频道,mitv://generationnexxxt.com:19806/f7581adcfa1e4eaa88b4d1206f3abe61
天映经典,mitv://generationnexxxt.com:19806/3ac31fa9f30145b68f8469b00d91b200
澳门莲花,mitv://generationnexxxt.com:19806/4c56fbe4e68541a9a759fa269574f98b
澳门莲花,mitv://generationnexxxt.com:19806/35abc186b6194a4ca97a6d9f9d59e501
私人影院,mitv://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
卫视电影,mitv://generationnexxxt.com:19806/f5f1de75dbbf48e2a21a498977ffb8e4
星卫电影,mitv://generationnexxxt.com:19806/832bfeb4b3b84dd2a7428f9db69504eb
亚洲武侠频道,mitv://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
亚洲武侠频道,mitv://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
Thrill恐怖电影,mitv://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202

CHC动作电影,mitv://generationnexxxt.com:19806/1b4ebad47ed94c6291646a4a5d1ff3b6
CHC影迷电影,mitv://generationnexxxt.com:19806/02385419696a411db959037c2190cf11
CHC家庭影院,mitv://generationnexxxt.com:19806/28fb3856055c452db8f17441c99f21cf
广东影视,mitv://generationnexxxt.com:19806/f2dbc62d3b0b4af3ac2420174eadf202

Animax,mitv://generationnexxxt.com:19806/22f75ace87a545aab39a2e4cd244bbad
Animax,mitv://generationnexxxt.com:19806/9a6969de27b145dc972e19d71c1a8932
CN卡通频道,mitv://generationnexxxt.com:19806/f4dd909eedc64e6b9736e248aedf6d61
Nick Jr.,mitv://generationnexxxt.com:19806/879f28be19bc47df84ad3d5470be58d0
Nick Jr.,mitv://generationnexxxt.com:19806/acebbded37714fa4a5554c025873a92c
i-Fun动漫,mitv://generationnexxxt.com:19806/91a0e3fa1a714dd7b7cf55343052cd4f
i-Fun动漫,mitv://generationnexxxt.com:19806/a215407035a548a7bd01ec29a94e5ed2
靖洋卡通,mitv://generationnexxxt.com:19806/1279fb2d1ae14676a31b2e5b38a2cd57
靖天卡通,mitv://generationnexxxt.com:19806/0e27e5f319264b609ec810e126edf969

amc电影,P2p://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
amc电影,P2p://generationnexxxt.com:19806/3dc5467282034921b7124f4be60f4782
AXN,P2p://generationnexxxt.com:19806/893f7dec641a42458f47ccfbd93525ba
BOO,P2p://generationnexxxt.com:19806/72791d5b2d0847bdbd28aaee41af5537
Cinemax,P2p://generationnexxxt.com:19806/fd7fd316ff5f4ae0a79d274a86483a4f
Cinemax,P2p://generationnexxxt.com:19806/adf42efd52864d6e9454132f0d849fb7
Cinema World,P2p://generationnexxxt.com:19806/e262f40881b2461f9a270b4d9d0b54c3
Cinema World,P2p://generationnexxxt.com:19806/c6efdcd038204b4781cafc2273b4adb3
HBO高清频道,P2p://generationnexxxt.com:19806/37f11d742fee447ab15f07db28095bd6
HBO强档巨献,P2p://generationnexxxt.com:19806/85cdd046958e48a794ff6f2d26b8ceba
HBO强档巨献,P2p://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创巨献,P2p://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
HBO原创巨献,P2p://generationnexxxt.com:19806/6cf195d6fb5a4f9bb6fd98cf97af421b
HBO家庭频道,P2p://generationnexxxt.com:19806/924dad4bd6604751ba4c4ae69781784b
HBO家庭频道,P2p://generationnexxxt.com:19806/8a0208ebdfa04b5eab112f0c8b01719c
Hits,P2p://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
Star Movies,P2p://generationnexxxt.com:19806/cdbfcfca93f846c7bcc30d0fd108923f
tvN,P2p://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
Warner TV,P2p://generationnexxxt.com:19806/f613ad7c2e684a3599566ad2405d9c6e
Warner TV,P2p://generationnexxxt.com:19806/cd2062a6c5a94d548f3516d96e23deec
好莱坞电影,P2p://generationnexxxt.com:19806/9862f4958472458ca2ebc718bb92a5c6
壹电影,P2p://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352
美亚电影,P2p://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
东森电影,P2p://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
东森洋片,P2p://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1
东森戏剧,P2p://generationnexxxt.com:19806/4fae332a68a04f3fa77a158ac1fa4bce
东森戏剧,P2p://generationnexxxt.com:19806/8e23c200926a4eaaa00043b39dca9075
八大戏剧,P2p://generationnexxxt.com:19806/4eec82bd1e634ceab82b90e395116c83
龙华电影,P2p://generationnexxxt.com:19806/1df6f5f0993a46faa17f676518654709
龙华偶像,P2p://generationnexxxt.com:19806/5b720b1e1b404f129e7009363d3035f8
龙华戏剧,P2p://generationnexxxt.com:19806/5d4f0bd2b18b4a588a0ca733569b18dd
龙祥电影,P2p://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
纬来电影,P2p://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
纬来电影,P2p://generationnexxxt.com:19806/7ab30b79b011427287733d8ba51333e8
纬来戏剧,P2p://generationnexxxt.com:19806/69036778f8fc40729301e9e88aeee556
三立戏剧,P2p://generationnexxxt.com:19806/7a5b874b630d457bb5997a2fe4690550
靖天电影,P2p://generationnexxxt.com:19806/d8c581e0e1a24823a3d2110e3584ef8b
靖天映画,P2p://generationnexxxt.com:19806/b723859f3ed94e5ba712148b209eefd0
靖天戏剧,P2p://generationnexxxt.com:19806/1282202787324223b35e3c84d9e673c6
靖洋戏剧,P2p://generationnexxxt.com:19806/84a559f1b4884854be933d5d4fc0d4a6
采昌影剧,P2p://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
亚洲剧台,P2p://generationnexxxt.com:19806/ee081a662356489d8b2170952ec91d24
爱尔达影剧,P2p://generationnexxxt.com:19806/65b2176e0008ea530feeab784c543898
爱尔达影剧,P2p://generationnexxxt.com:19806/932d4522f2294c6a926b7ab8027c269f
EYETV戏剧,P2p://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89
影迷数位电影,P2p://generationnexxxt.com:19806/381a31aedcd2452c9be9582fc5a8ac51
影迷数位电影,P2p://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
CatchPlay电影,P2p://generationnexxxt.com:19806/2dccaec60f0e418d82d2d0bb09f0c4a8
霹雳台湾台,P2p://generationnexxxt.com:19806/c72cf3cb004849c082422b8e0fa31067
霹雳台湾台,P2p://generationnexxxt.com:19806/dcdf778fe9ca4184ad6af3a911765cf0

天映频道,P2p://generationnexxxt.com:19806/f7581adcfa1e4eaa88b4d1206f3abe61
天映经典,P2p://generationnexxxt.com:19806/3ac31fa9f30145b68f8469b00d91b200
澳门莲花,P2p://generationnexxxt.com:19806/4c56fbe4e68541a9a759fa269574f98b
澳门莲花,P2p://generationnexxxt.com:19806/35abc186b6194a4ca97a6d9f9d59e501
私人影院,P2p://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
卫视电影,P2p://generationnexxxt.com:19806/f5f1de75dbbf48e2a21a498977ffb8e4
星卫电影,P2p://generationnexxxt.com:19806/832bfeb4b3b84dd2a7428f9db69504eb
亚洲武侠频道,P2p://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
亚洲武侠频道,P2p://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
Thrill恐怖电影,P2p://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202

CHC动作电影,P2p://generationnexxxt.com:19806/1b4ebad47ed94c6291646a4a5d1ff3b6
CHC影迷电影,P2p://generationnexxxt.com:19806/02385419696a411db959037c2190cf11
CHC家庭影院,P2p://generationnexxxt.com:19806/28fb3856055c452db8f17441c99f21cf
广东影视,P2p://generationnexxxt.com:19806/f2dbc62d3b0b4af3ac2420174eadf202

Animax,P2p://generationnexxxt.com:19806/22f75ace87a545aab39a2e4cd244bbad
Animax,P2p://generationnexxxt.com:19806/9a6969de27b145dc972e19d71c1a8932
CN卡通频道,P2p://generationnexxxt.com:19806/f4dd909eedc64e6b9736e248aedf6d61
Nick Jr.,P2p://generationnexxxt.com:19806/879f28be19bc47df84ad3d5470be58d0
Nick Jr.,P2p://generationnexxxt.com:19806/acebbded37714fa4a5554c025873a92c
i-Fun动漫,P2p://generationnexxxt.com:19806/91a0e3fa1a714dd7b7cf55343052cd4f
i-Fun动漫,P2p://generationnexxxt.com:19806/a215407035a548a7bd01ec29a94e5ed2
靖洋卡通,P2p://generationnexxxt.com:19806/1279fb2d1ae14676a31b2e5b38a2cd57
靖天卡通,P2p://generationnexxxt.com:19806/0e27e5f319264b609ec810e126edf969

娱乐频道,#genre#
ChannelV,mitv://generationnexxxt.com:19806/65938874000d6c7c9890150e746d4c5b
Classica古典乐,mitv://generationnexxxt.com:19806/133be9054bcd4fa68d2e34205004a51a
Hands Up,mitv://generationnexxxt.com:19806/7a79a82b627a417f897895b4adf874aa
KIX,mitv://generationnexxxt.com:19806/3f7be3ad31504c9fa358e3fe583fac0a
Mezzo Live,mitv://generationnexxxt.com:19806/1c1e90cd01934a5f917ec4fad5c97665
MTV,mitv://generationnexxxt.com:19806/eb5ba5262e2e4779a1418c78d14ad1e5
ROCK Extreme,mitv://generationnexxxt.com:19806/fc56480dab3541a6a99d66c3d2048526
Smart知识台,mitv://generationnexxxt.com:19806/65939c760002de7398de3a2e3f1b051b
Star World,mitv://generationnexxxt.com:19806/e60c9c99922d4fed8cfb3a8333f2d360
Tech Storm,mitv://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602
韩国娱乐,mitv://generationnexxxt.com:19806/80d680dc15ec44bea9c3a3160ecdcb14

ChannelV,P2p://generationnexxxt.com:19806/65938874000d6c7c9890150e746d4c5b
Classica古典乐,P2p://generationnexxxt.com:19806/133be9054bcd4fa68d2e34205004a51a
Hands Up,P2p://generationnexxxt.com:19806/7a79a82b627a417f897895b4adf874aa
KIX,P2p://generationnexxxt.com:19806/3f7be3ad31504c9fa358e3fe583fac0a
Mezzo Live,P2p://generationnexxxt.com:19806/1c1e90cd01934a5f917ec4fad5c97665
MTV,P2p://generationnexxxt.com:19806/eb5ba5262e2e4779a1418c78d14ad1e5
ROCK Extreme,P2p://generationnexxxt.com:19806/fc56480dab3541a6a99d66c3d2048526
Smart知识台,P2p://generationnexxxt.com:19806/65939c760002de7398de3a2e3f1b051b
Star World,P2p://generationnexxxt.com:19806/e60c9c99922d4fed8cfb3a8333f2d360
Tech Storm,P2p://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602
韩国娱乐,P2p://generationnexxxt.com:19806/80d680dc15ec44bea9c3a3160ecdcb14


4G台湾,#genre#

纬来电影,http://extraott.com:80/live/7921751389/6097373662/5493.m3u8
靖天映画,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv055
靖天戏剧,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv058
台视财经,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv056
靖天映画,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv055
靖天欢乐台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv054
ginx,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv053
台视新闻,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv051
采昌台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv049
非凡商业台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv048
靖天日本台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv047
靖天综合台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv046
靖洋戏剧台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv045
靖天卡通台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv044
KATV,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv043
公视戏剧,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv042
华视,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv041
中视,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv040
娱乐,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv039
八大精彩台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv034
davinci,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv018
amc电影台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv017
全球旅游台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv016
时尚运动,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv014
cnex,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv013
FGM,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv011
非凡新闻台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv010
中天新闻台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv009
娱乐二台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv006
FTV台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv004
民视第一台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv003
民视,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv002
民视台湾台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv001
古典音乐台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv059
靖天电影台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv061
靖天娱乐台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv062
旅游台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv063
中视精彩台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv064
靖天咨询台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv065
台视,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv066
TVBS精采台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv067
TVBS欢乐台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv068
ELTA娱乐台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv070
TVBS新闻台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv072
镜新闻,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv075
CATCHPLAY,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv076
SPORT STARS,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv077
阿里郎,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv079
中视经典,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv080
URBAN,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv082
MEZZ,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv083
国会频道一,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv084
国会频道二,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv085
智林体育台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv101
财经台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv104
中天亚洲台,http://op.880824.xyz:5678/mt-litv.php?id=4gtv-4gtv109
纬来体育,http://extraott.com:80/live/7921751389/6097373662/5492.m3u8
纬来戏剧,http://extraott.com:80/live/7921751389/6097373662/5491.m3u8
纬来综合,http://extraott.com:80/live/7921751389/6097373662/5490.m3u8
龙华电影,http://extraott.com:80/live/7921751389/6097373662/5488.m3u8
韩国娱乐台,http://extraott.com:80/live/7921751389/6097373662/5487.m3u8
中视经典,http://extraott.com:80/live/7921751389/6097373662/5486.m3u8
中视,http://extraott.com:80/live/7921751389/6097373662/5485.m3u8
中视新闻,http://extraott.com:80/live/7921751389/6097373662/5484.m3u8
金奥运,http://extraott.com:80/live/7921751389/6097373662/5483.m3u8
纬来电影,http://extraott.com:80/live/7921751389/6097373662/5493.m3u8
纬来育乐,http://extraott.com:80/live/7921751389/6097373662/5494.m3u8
纬来日本,http://extraott.com:80/live/7921751389/6097373662/5495.m3u8
TVBS,http://extraott.com:80/live/7921751389/6097373662/5496.m3u8
TVBS新闻,http://extraott.com:80/live/7921751389/6097373662/5499.m3u8
台视综合,http://extraott.com:80/live/7921751389/6097373662/5500.m3u8
台视新闻,http://extraott.com:80/live/7921751389/6097373662/5501.m3u8
台视,http://extraott.com:80/live/7921751389/6097373662/5502.m3u8
三立综合台,http://extraott.com:80/live/7921751389/6097373662/5503.m3u8
三立戏剧台,http://extraott.com:80/live/7921751389/6097373662/5504.m3u8
三立台湾台,http://extraott.com:80/live/7921751389/6097373662/5505.m3u8
三立都会台,http://extraott.com:80/live/7921751389/6097373662/5506.m3u8
年代MUCH,http://extraott.com:80/live/7921751389/6097373662/5508.m3u8
